#{"t_start": 1781481845.4348516, "env_id": "highway-v0"}
r,l,t
28.951944,37,1186.115954
32.99789,42,1190.622689
14.4,19,1192.670063
30.4,39,1196.919005
5.621273,8,1197.807931
148.274322,186,1218.066715
13.301033,17,1219.921435
16.0,21,1222.216219
14.4,19,1224.332571
72.0,91,1233.987167
20.821273,27,1236.949443
76.901123,97,1247.651073
8.824613,12,1248.947721
34.4,44,1253.750826
16.8,22,1256.317914
40.8,52,1262.14624
120.8,152,1278.677295
28.334427,36,1282.557753
108.81254,137,1298.24024
20.569373,26,1301.074645
67.2,85,1310.319966
5.661132,8,1311.187901
8.8,12,1312.504229
11.208861,15,1314.140557
24.0,31,1317.755672
36.524685,46,1322.75971
22.509041,29,1327.687267
31.24354,40,1332.00472
17.627375,23,1334.456564
96.0,121,1347.483122
20.0,26,1350.33276
6.4,9,1351.335936
41.6,53,1357.149995
25.6,33,1360.801243
119.2,150,1377.345713
110.4,139,1392.627167
36.8,47,1397.778685
35.2,45,1402.677527
14.4,19,1404.793887
41.6,53,1410.591438
27.2,35,1414.463707
15.2,20,1416.631671
25.6,33,1420.178802
12.022092,16,1421.956465
61.6,78,1430.47406
18.4,24,1433.058974
30.4,39,1437.373044
39.2,50,1442.989702
82.4,104,1454.571084
65.6,83,1463.671105
12.8,17,1465.588017
9.6,13,1467.084008
113.6,143,1482.787029
12.821273,17,1484.665055
8.179676,11,1485.833776
97.6,123,1499.464633
21.6,28,1502.47929
58.4,74,1510.663693
33.6,43,1515.478019
89.6,113,1528.079587
67.240259,85,1537.376464
42.40615,54,1543.289069
17.782869,23,1545.790532
32.0,41,1550.343481
8.116029,11,1553.340053
26.4,34,1557.088856
17.6,23,1559.655174
23.2,30,1562.988128
34.4,44,1567.788053
173.645088,218,1592.172249
29.6,38,1596.417116
82.4,104,1607.865051
33.6,43,1612.596901
26.4,34,1616.364938
109.6,138,1631.881186
21.6,28,1635.07865
68.0,86,1644.777363
145.6,183,1665.528556
98.443327,124,1679.558293
40.0,51,1685.217387
50.4,64,1692.387823
21.6,28,1695.673975
10.4,14,1697.222931
25.6,33,1700.838673
46.4,59,1707.337797
102.4,129,1722.150651
160.8,202,1744.414231
40.0,51,1750.083915
8.8,12,1751.381764
21.6,28,1754.397948
35.2,45,1759.365477
48.829767,62,1766.281867
69.618897,88,1776.1486
109.6,138,1793.341141
32.0,41,1797.976167
10.4,14,1799.492086
29.6,38,1803.739611
93.6,118,1816.906731
36.8,47,1822.189467
122.4,154,1839.538697
26.4,34,1843.304396
108.0,136,1858.418061
23.2,30,1861.852205
7.2,10,1862.973659
17.6,23,1865.567902
23.212762,30,1869.179554
31.236694,40,1875.197031
49.6,63,1882.266025
35.316029,45,1887.312242
113.6,143,1904.361764
24.0,31,1907.777876
10.4,14,1909.277842
37.6,48,1914.694082
60.8,77,1923.257468
162.493738,204,1945.506496
13.6,18,1947.537469
32.8,42,1952.286972
56.8,72,1960.235954
144.0,181,1980.868808
21.6,28,1984.099472
50.444609,64,1991.281912
25.115938,32,1994.833293
27.2,35,1998.830938
20.0,26,2001.782324
24.8,32,2005.313525
56.8,72,2013.532678
63.2,80,2024.32772
44.0,56,2030.55997
13.6,18,2032.578723
64.0,81,2041.780732
8.8,12,2043.143297
17.6,23,2045.711398
8.8,12,2047.007877
6.4,9,2048.040967
83.244304,105,2059.665351
92.0,116,2072.57451
149.629767,188,2093.837347
138.417375,174,2113.482467
65.6,83,2122.651156
17.6,23,2125.216812
20.8,27,2128.225413
54.4,69,2135.982854
240.005218,300,2170.178478
12.8,17,2172.074963
48.0,61,2178.945096
63.215186,80,2187.989361
124.8,157,2400.111024
18.4,24,2402.847375
97.6,123,2417.061576
28.0,36,2421.045786
22.4,29,2424.293672
30.429767,39,2428.659447
84.8,107,2440.558426
52.0,66,2449.688399
22.4,29,2452.921328
52.821273,67,2461.652012
38.4,49,2467.722327
35.2,45,2473.232905
83.2,105,2485.249834
143.2,180,2505.58415
32.0,41,2510.413806
104.0,131,2526.885589
32.0,41,2531.712517
28.829767,37,2535.86192
107.2,135,2550.526523
30.4,39,2554.893608
36.8,47,2560.057417
55.2,70,2567.791048
57.6,73,2575.955286
56.8,72,2584.039857
34.4,44,2588.840914
52.0,66,2596.167968
12.8,17,2598.111061
133.6,168,2616.449269
32.0,41,2621.051633
21.626318,28,2624.151645
63.2,80,2632.846113
24.808861,32,2636.380527
53.6,68,2643.829363
67.2,85,2653.07834
72.0,91,2663.193629
11.2,15,2664.853395
91.2,115,2679.210032
232.0,291,2711.460006
17.6,23,2714.038734
40.8,52,2719.902944
193.608861,243,2746.872783
160.0,201,2769.29787
52.0,66,2777.27681
125.6,158,2795.442865
42.4,54,2801.490219
10.4,14,2803.093548
28.8,37,2807.091486
170.4,214,2830.971715
165.6,208,2853.731293
37.6,48,2859.136346
40.8,52,2864.90055
114.4,144,2880.831854
17.6,23,2883.41474
40.8,52,2889.080635
15.2,20,2891.252179
80.0,101,2902.530553
9.6,13,2903.962145
73.6,93,2916.1973
90.4,114,2928.842
76.8,97,2939.590739
13.6,18,2941.606589
240.0,300,2975.439935
45.6,58,2982.001736
35.2,45,2987.053624
74.4,94,2997.536717
51.2,65,3004.686896
41.6,53,3010.531411
51.2,65,3017.69903
10.4,14,3019.268348
32.8,42,3023.831535
12.8,17,3025.730896
155.2,195,3047.343112
71.2,90,3057.379208
76.0,96,3068.190489
40.8,52,3074.058643
80.0,101,3085.321488
63.2,80,3094.452195
26.4,34,3098.169717
56.8,72,3106.268908
128.005435,161,3124.649713
65.6,83,3133.717187
92.8,117,3148.598701
20.829767,27,3151.55348
12.0,16,3153.297831
23.2,30,3156.615798
13.6,18,3158.59706
140.0,176,3178.209296
9.6,13,3179.667618
240.0,300,3213.507533
136.8,172,3232.551713
240.0,300,3265.87045
44.8,57,3272.149263
136.0,171,3290.56125
15.2,20,3292.827653
52.8,67,3300.397207
7.2,10,3301.528246
31.2,40,3305.992489
24.8,32,3309.59209
70.4,89,3319.332989
184.003295,231,3344.637533
28.8,37,3348.636949
9.6,13,3350.036794
67.2,85,3359.500651
72.0,91,3371.250638
7.229767,10,3372.368638
64.0,81,3381.318864
123.2,155,3398.915186
113.6,143,3415.163761
235.2,295,3448.095798
63.2,80,3456.906126
7.2,10,3458.02537
8.003295,11,3459.257586
181.608861,228,3484.850874
25.6,33,3488.468703
240.0,300,3522.561367
142.4,179,3543.463299
240.0,300,3578.49404
155.2,195,3603.056251
240.034257,300,3638.419033
7.2,10,3639.575253
18.4,24,3642.278957
15.2,20,3644.500033
9.6,13,3645.97126
41.608861,53,3651.980546
146.4,184,3672.931296
21.6,28,3676.092694
56.0,71,3684.595634
42.4,54,3690.824248
51.2,65,3698.807621
240.0,300,3734.255031
55.2,70,3742.252083
240.0,300,3776.529322
52.0,66,3783.975058
5.6,8,3784.877939
29.6,38,3789.079322
46.4,59,3795.865649
25.6,33,3799.629851
35.229767,45,3804.810418
59.2,75,3813.461423
142.4,179,3833.824864
8.8,12,3835.25856
41.6,53,3843.138691
60.8,77,3852.060147
63.2,80,3861.521587
80.8,102,3873.176101
36.0,46,3878.569573
70.4,89,3888.951367
77.6,98,3900.033485
240.0,300,3934.89193
107.2,135,3950.560198
9.6,13,3952.109775
33.6,43,3957.22373
29.6,38,3961.639916
24.0,31,3965.206151
52.0,66,3972.771905
67.2,85,3982.53725
85.6,108,3995.402033
13.6,18,3997.48528
91.2,115,4010.61691
12.8,17,4012.552058
12.8,17,4014.566522
92.8,117,4027.647943
17.6,23,4030.274926
171.2,215,4054.910463
16.8,22,4057.410582
60.8,77,4066.36143
61.6,78,4075.241711
36.8,47,4082.496355
35.2,45,4087.658841
16.0,21,4090.10833
68.8,87,4100.220104
154.4,194,4122.671207
46.4,59,4129.353687
56.0,71,4137.883539
240.0,300,4172.214163
236.0,296,4205.6413
10.4,14,4207.226301
63.2,80,4216.494138
48.8,62,4223.522271
166.4,209,4247.554767
56.0,71,4255.566488
71.388038,90,4265.985303
9.6,13,4267.449818
24.8,32,4271.15492
38.4,49,4276.779952
17.6,23,4279.485615
61.6,78,4288.266495
48.8,62,4295.712157
6.4,9,4296.712534
84.0,106,4308.844249
105.6,133,4326.158639
68.8,87,4336.024132
240.0,300,4371.009526
114.4,144,4387.567423
19.2,25,4390.468901
12.0,16,4392.233274
32.8,42,4397.016217
18.4,24,4399.723705
240.0,300,4433.613373
240.138553,300,4468.26
8.8,12,4469.711008
125.6,158,4487.907211
41.6,53,4493.920804
60.0,76,4502.788707
240.0,300,4538.484652
76.8,97,4549.648062
240.0,300,4587.17491
229.6,288,4620.753856
240.0,300,4655.284159
240.0,300,4912.948851
148.0,186,4934.314576
70.4,89,4944.693653
28.029767,36,4948.912743
188.0,236,4976.375791
88.0,111,4989.491878
8.8,12,4990.907497
240.0,300,5027.303109
