#{"t_start": 1781712201.8943045, "env_id": "highway-v0"}
r,l,t
11.663906,18,355.650375
1.333333,4,356.052327
0.503173,2,356.268929
0.444444,2,356.504827
1.302757,3,356.818672
2.484773,5,357.351175
1.628242,4,357.785167
4.238566,7,358.503676
1.48359,4,359.021691
4.790796,9,360.020343
0.661148,2,360.244749
4.181294,8,361.053951
1.222036,3,361.384902
2.810305,6,362.018004
1.416305,3,362.351304
2.943779,5,362.870394
0.0,1,363.003613
0.444444,2,363.237378
6.207116,13,364.55723
2.942868,6,365.184326
1.56009,4,365.600861
1.309335,3,365.947827
2.686778,6,366.547923
2.1344,4,366.967388
1.1284,3,367.279787
0.713153,2,367.517388
0.888889,3,367.867306
5.891552,10,369.001871
1.464408,4,369.417083
1.64634,4,369.85055
2.099995,5,370.383655
2.01293,4,370.866875
0.955564,3,371.183582
1.47501,4,371.586794
2.29512,5,372.140342
2.411553,5,372.652321
2.051887,5,373.165091
2.997665,6,373.794742
5.110965,10,374.849929
1.611068,4,375.299594
0.0,1,375.419267
3.685979,7,376.170711
1.07449,3,376.535666
1.455906,3,376.922609
1.509995,4,377.366031
1.333333,4,377.85539
1.817724,4,378.349205
9.673104,17,380.291399
5.040912,9,381.332226
2.00759,4,381.765551
2.620731,6,382.381928
0.0,1,382.498793
0.444444,2,382.732035
0.0,1,382.867454
1.617919,4,383.298664
3.196094,7,384.031892
6.198008,10,385.025671
2.367193,5,385.548291
3.064602,6,386.165133
1.558139,4,386.567595
2.646553,6,387.168668
2.807406,6,387.781432
0.710207,2,387.997968
2.876104,6,388.614681
0.536235,2,388.818937
2.15013,5,389.335715
1.640476,4,389.766597
0.578237,2,389.981349
2.934463,6,390.597606
1.50469,4,391.014316
0.896946,3,391.317944
0.0,1,391.431042
6.728594,11,392.530795
2.706566,5,393.049171
2.904826,6,393.665991
1.333333,4,394.096779
0.888889,3,394.397112
0.929528,3,394.756345
3.606944,7,395.580271
0.444444,2,395.813769
4.069171,8,396.696788
7.963906,15,398.346153
4.940684,9,399.162076
4.317359,7,399.763001
3.496167,7,400.44818
0.0,1,400.579305
1.159188,3,400.886265
1.136346,3,401.215405
0.457621,2,401.416817
0.0,1,401.546196
1.053557,3,401.862852
1.492756,4,402.246117
1.379408,4,402.662508
1.333333,4,403.062766
2.371138,5,403.548356
1.948359,4,403.912569
3.313864,6,404.462494
2.059294,5,404.979115
0.709853,2,405.22907
1.725957,4,405.628988
3.187688,5,406.145644
2.77091,6,406.731452
0.0,1,406.851541
2.972016,6,407.461716
1.709283,4,407.86595
2.679218,6,408.445432
0.0,1,408.564946
0.648058,2,408.781028
0.743886,2,409.001903
0.888889,3,409.361783
0.71037,2,409.597027
1.169992,3,409.928463
2.225059,5,410.44531
0.0,1,410.544785
0.647586,2,410.728221
5.475513,10,411.611539
